gradcam_index,pilot_index,image_id,class_name,true_label,true_class_id,source_type,corruption_type,severity,predicted_label,predicted_class_id,prediction_confidence,prediction_matches_target,relative_image_path,source_path,relative_heatmap_path,heatmap_path
2880,161,7712,132.White_crowned_Sparrow,131,132,corrupted,brightness,3,131,132,0.8526664972305298,1,132.White_crowned_Sparrow/White_Crowned_Sparrow_0076_127604.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\132.White_crowned_Sparrow\7712_White_Crowned_Sparrow_0076_127604.jpg,corrupted\brightness\severity_3\image_7712.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_7712.png
2881,161,7712,132.White_crowned_Sparrow,131,132,corrupted,brightness,5,131,132,0.880538821220398,1,132.White_crowned_Sparrow/White_Crowned_Sparrow_0076_127604.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\132.White_crowned_Sparrow\7712_White_Crowned_Sparrow_0076_127604.jpg,corrupted\brightness\severity_5\image_7712.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_7712.png
2882,161,7712,132.White_crowned_Sparrow,131,132,corrupted,gaussian_noise,1,131,132,0.8726164102554321,1,132.White_crowned_Sparrow/White_Crowned_Sparrow_0076_127604.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\132.White_crowned_Sparrow\7712_White_Crowned_Sparrow_0076_127604.jpg,corrupted\gaussian_noise\severity_1\image_7712.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_7712.png
2883,161,7712,132.White_crowned_Sparrow,131,132,corrupted,gaussian_noise,3,131,132,0.9138570427894592,1,132.White_crowned_Sparrow/White_Crowned_Sparrow_0076_127604.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\132.White_crowned_Sparrow\7712_White_Crowned_Sparrow_0076_127604.jpg,corrupted\gaussian_noise\severity_3\image_7712.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_7712.png
2884,161,7712,132.White_crowned_Sparrow,131,132,corrupted,gaussian_noise,5,131,132,0.7228130102157593,1,132.White_crowned_Sparrow/White_Crowned_Sparrow_0076_127604.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\132.White_crowned_Sparrow\7712_White_Crowned_Sparrow_0076_127604.jpg,corrupted\gaussian_noise\severity_5\image_7712.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_7712.png
2885,161,7712,132.White_crowned_Sparrow,131,132,corrupted,motion_blur,1,131,132,0.7923797965049744,1,132.White_crowned_Sparrow/White_Crowned_Sparrow_0076_127604.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\132.White_crowned_Sparrow\7712_White_Crowned_Sparrow_0076_127604.jpg,corrupted\motion_blur\severity_1\image_7712.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_7712.png
2886,161,7712,132.White_crowned_Sparrow,131,132,corrupted,motion_blur,3,131,132,0.5625333189964294,1,132.White_crowned_Sparrow/White_Crowned_Sparrow_0076_127604.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\132.White_crowned_Sparrow\7712_White_Crowned_Sparrow_0076_127604.jpg,corrupted\motion_blur\severity_3\image_7712.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_7712.png
2887,161,7712,132.White_crowned_Sparrow,131,132,corrupted,motion_blur,5,131,132,0.1476779580116272,1,132.White_crowned_Sparrow/White_Crowned_Sparrow_0076_127604.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\132.White_crowned_Sparrow\7712_White_Crowned_Sparrow_0076_127604.jpg,corrupted\motion_blur\severity_5\image_7712.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_7712.png
2888,74,7722,132.White_crowned_Sparrow,131,132,corrupted,brightness,1,131,132,0.6983582973480225,1,132.White_crowned_Sparrow/White_Crowned_Sparrow_0002_127774.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\132.White_crowned_Sparrow\7722_White_Crowned_Sparrow_0002_127774.jpg,corrupted\brightness\severity_1\image_7722.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_7722.png
2889,74,7722,132.White_crowned_Sparrow,131,132,corrupted,brightness,3,131,132,0.6852669715881348,1,132.White_crowned_Sparrow/White_Crowned_Sparrow_0002_127774.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\132.White_crowned_Sparrow\7722_White_Crowned_Sparrow_0002_127774.jpg,corrupted\brightness\severity_3\image_7722.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_7722.png
2890,74,7722,132.White_crowned_Sparrow,131,132,corrupted,brightness,5,131,132,0.5762070417404175,1,132.White_crowned_Sparrow/White_Crowned_Sparrow_0002_127774.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\132.White_crowned_Sparrow\7722_White_Crowned_Sparrow_0002_127774.jpg,corrupted\brightness\severity_5\image_7722.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_7722.png
2891,74,7722,132.White_crowned_Sparrow,131,132,corrupted,gaussian_noise,1,131,132,0.7245504260063171,1,132.White_crowned_Sparrow/White_Crowned_Sparrow_0002_127774.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\132.White_crowned_Sparrow\7722_White_Crowned_Sparrow_0002_127774.jpg,corrupted\gaussian_noise\severity_1\image_7722.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_7722.png
2892,74,7722,132.White_crowned_Sparrow,131,132,corrupted,gaussian_noise,3,131,132,0.69449782371521,1,132.White_crowned_Sparrow/White_Crowned_Sparrow_0002_127774.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\132.White_crowned_Sparrow\7722_White_Crowned_Sparrow_0002_127774.jpg,corrupted\gaussian_noise\severity_3\image_7722.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_7722.png
2893,74,7722,132.White_crowned_Sparrow,131,132,corrupted,gaussian_noise,5,131,132,0.5570358037948608,1,132.White_crowned_Sparrow/White_Crowned_Sparrow_0002_127774.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\132.White_crowned_Sparrow\7722_White_Crowned_Sparrow_0002_127774.jpg,corrupted\gaussian_noise\severity_5\image_7722.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_7722.png
2894,74,7722,132.White_crowned_Sparrow,131,132,corrupted,motion_blur,1,131,132,0.48532822728157043,1,132.White_crowned_Sparrow/White_Crowned_Sparrow_0002_127774.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\132.White_crowned_Sparrow\7722_White_Crowned_Sparrow_0002_127774.jpg,corrupted\motion_blur\severity_1\image_7722.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_7722.png
2895,74,7722,132.White_crowned_Sparrow,131,132,corrupted,motion_blur,3,131,132,0.31916511058807373,1,132.White_crowned_Sparrow/White_Crowned_Sparrow_0002_127774.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\132.White_crowned_Sparrow\7722_White_Crowned_Sparrow_0002_127774.jpg,corrupted\motion_blur\severity_3\image_7722.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_7722.png
2896,74,7722,132.White_crowned_Sparrow,131,132,corrupted,motion_blur,5,131,132,0.14008818566799164,1,132.White_crowned_Sparrow/White_Crowned_Sparrow_0002_127774.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\132.White_crowned_Sparrow\7722_White_Crowned_Sparrow_0002_127774.jpg,corrupted\motion_blur\severity_5\image_7722.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_7722.png
2897,84,7754,133.White_throated_Sparrow,132,133,corrupted,brightness,1,132,133,0.8624473810195923,1,133.White_throated_Sparrow/White_Throated_Sparrow_0030_129076.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\133.White_throated_Sparrow\7754_White_Throated_Sparrow_0030_129076.jpg,corrupted\brightness\severity_1\image_7754.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_7754.png
2898,84,7754,133.White_throated_Sparrow,132,133,corrupted,brightness,3,132,133,0.8644424080848694,1,133.White_throated_Sparrow/White_Throated_Sparrow_0030_129076.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\133.White_throated_Sparrow\7754_White_Throated_Sparrow_0030_129076.jpg,corrupted\brightness\severity_3\image_7754.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_7754.png
2899,84,7754,133.White_throated_Sparrow,132,133,corrupted,brightness,5,132,133,0.8621393442153931,1,133.White_throated_Sparrow/White_Throated_Sparrow_0030_129076.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\133.White_throated_Sparrow\7754_White_Throated_Sparrow_0030_129076.jpg,corrupted\brightness\severity_5\image_7754.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_7754.png
2900,84,7754,133.White_throated_Sparrow,132,133,corrupted,gaussian_noise,1,132,133,0.7833598852157593,1,133.White_throated_Sparrow/White_Throated_Sparrow_0030_129076.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\133.White_throated_Sparrow\7754_White_Throated_Sparrow_0030_129076.jpg,corrupted\gaussian_noise\severity_1\image_7754.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_7754.png
2901,84,7754,133.White_throated_Sparrow,132,133,corrupted,gaussian_noise,3,132,133,0.725952684879303,1,133.White_throated_Sparrow/White_Throated_Sparrow_0030_129076.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\133.White_throated_Sparrow\7754_White_Throated_Sparrow_0030_129076.jpg,corrupted\gaussian_noise\severity_3\image_7754.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_7754.png
2902,84,7754,133.White_throated_Sparrow,132,133,corrupted,gaussian_noise,5,132,133,0.14845633506774902,1,133.White_throated_Sparrow/White_Throated_Sparrow_0030_129076.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\133.White_throated_Sparrow\7754_White_Throated_Sparrow_0030_129076.jpg,corrupted\gaussian_noise\severity_5\image_7754.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_7754.png
2903,84,7754,133.White_throated_Sparrow,132,133,corrupted,motion_blur,1,132,133,0.638679563999176,1,133.White_throated_Sparrow/White_Throated_Sparrow_0030_129076.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\133.White_throated_Sparrow\7754_White_Throated_Sparrow_0030_129076.jpg,corrupted\motion_blur\severity_1\image_7754.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_7754.png
2904,84,7754,133.White_throated_Sparrow,132,133,corrupted,motion_blur,3,132,133,0.5982863306999207,1,133.White_throated_Sparrow/White_Throated_Sparrow_0030_129076.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\133.White_throated_Sparrow\7754_White_Throated_Sparrow_0030_129076.jpg,corrupted\motion_blur\severity_3\image_7754.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_7754.png
2905,84,7754,133.White_throated_Sparrow,132,133,corrupted,motion_blur,5,132,133,0.26518452167510986,1,133.White_throated_Sparrow/White_Throated_Sparrow_0030_129076.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\133.White_throated_Sparrow\7754_White_Throated_Sparrow_0030_129076.jpg,corrupted\motion_blur\severity_5\image_7754.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_7754.png
2906,122,7762,133.White_throated_Sparrow,132,133,corrupted,brightness,1,132,133,0.9205222725868225,1,133.White_throated_Sparrow/White_Throated_Sparrow_0014_129148.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\133.White_throated_Sparrow\7762_White_Throated_Sparrow_0014_129148.jpg,corrupted\brightness\severity_1\image_7762.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_7762.png
2907,122,7762,133.White_throated_Sparrow,132,133,corrupted,brightness,3,132,133,0.8945754766464233,1,133.White_throated_Sparrow/White_Throated_Sparrow_0014_129148.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\133.White_throated_Sparrow\7762_White_Throated_Sparrow_0014_129148.jpg,corrupted\brightness\severity_3\image_7762.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_7762.png
2908,122,7762,133.White_throated_Sparrow,132,133,corrupted,brightness,5,132,133,0.8803613185882568,1,133.White_throated_Sparrow/White_Throated_Sparrow_0014_129148.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\133.White_throated_Sparrow\7762_White_Throated_Sparrow_0014_129148.jpg,corrupted\brightness\severity_5\image_7762.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_7762.png
2909,122,7762,133.White_throated_Sparrow,132,133,corrupted,gaussian_noise,1,132,133,0.8855775594711304,1,133.White_throated_Sparrow/White_Throated_Sparrow_0014_129148.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\133.White_throated_Sparrow\7762_White_Throated_Sparrow_0014_129148.jpg,corrupted\gaussian_noise\severity_1\image_7762.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_7762.png
2910,122,7762,133.White_throated_Sparrow,132,133,corrupted,gaussian_noise,3,132,133,0.8094946146011353,1,133.White_throated_Sparrow/White_Throated_Sparrow_0014_129148.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\133.White_throated_Sparrow\7762_White_Throated_Sparrow_0014_129148.jpg,corrupted\gaussian_noise\severity_3\image_7762.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_7762.png
2911,122,7762,133.White_throated_Sparrow,132,133,corrupted,gaussian_noise,5,132,133,0.24913249909877777,1,133.White_throated_Sparrow/White_Throated_Sparrow_0014_129148.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\133.White_throated_Sparrow\7762_White_Throated_Sparrow_0014_129148.jpg,corrupted\gaussian_noise\severity_5\image_7762.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_7762.png
2912,122,7762,133.White_throated_Sparrow,132,133,corrupted,motion_blur,1,132,133,0.8814851641654968,1,133.White_throated_Sparrow/White_Throated_Sparrow_0014_129148.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\133.White_throated_Sparrow\7762_White_Throated_Sparrow_0014_129148.jpg,corrupted\motion_blur\severity_1\image_7762.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_7762.png
2913,122,7762,133.White_throated_Sparrow,132,133,corrupted,motion_blur,3,132,133,0.5604179501533508,1,133.White_throated_Sparrow/White_Throated_Sparrow_0014_129148.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\133.White_throated_Sparrow\7762_White_Throated_Sparrow_0014_129148.jpg,corrupted\motion_blur\severity_3\image_7762.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_7762.png
2914,122,7762,133.White_throated_Sparrow,132,133,corrupted,motion_blur,5,132,133,0.1379300355911255,1,133.White_throated_Sparrow/White_Throated_Sparrow_0014_129148.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\133.White_throated_Sparrow\7762_White_Throated_Sparrow_0014_129148.jpg,corrupted\motion_blur\severity_5\image_7762.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_7762.png
2915,103,7777,133.White_throated_Sparrow,132,133,corrupted,brightness,1,132,133,0.8997117280960083,1,133.White_throated_Sparrow/White_Throated_Sparrow_0043_128818.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\133.White_throated_Sparrow\7777_White_Throated_Sparrow_0043_128818.jpg,corrupted\brightness\severity_1\image_7777.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_7777.png
2916,103,7777,133.White_throated_Sparrow,132,133,corrupted,brightness,3,132,133,0.9008888006210327,1,133.White_throated_Sparrow/White_Throated_Sparrow_0043_128818.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\133.White_throated_Sparrow\7777_White_Throated_Sparrow_0043_128818.jpg,corrupted\brightness\severity_3\image_7777.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_7777.png
2917,103,7777,133.White_throated_Sparrow,132,133,corrupted,brightness,5,132,133,0.8921003937721252,1,133.White_throated_Sparrow/White_Throated_Sparrow_0043_128818.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\133.White_throated_Sparrow\7777_White_Throated_Sparrow_0043_128818.jpg,corrupted\brightness\severity_5\image_7777.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_7777.png
2918,103,7777,133.White_throated_Sparrow,132,133,corrupted,gaussian_noise,1,132,133,0.8358527421951294,1,133.White_throated_Sparrow/White_Throated_Sparrow_0043_128818.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\133.White_throated_Sparrow\7777_White_Throated_Sparrow_0043_128818.jpg,corrupted\gaussian_noise\severity_1\image_7777.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_7777.png
